,Antecedentes,Edad,Expect.,Pension,Salario Base,Semanas Cotizadas,Sexo
4627,No,92.0,67.8409556604312,2305717.38939404,3933349.224755723,666.0,M
4628,No,97.0,66.2925717597162,3649333.6927621416,3687168.0781025807,1185.0,M
4629,No,30.0,59.35307853875407,1403730.1022848983,3846407.2224792656,372.0,F
4630,Si,40.0,63.63132753091291,1566083.7219543187,2434991.3918571146,858.0,M
4631,Si,47.0,59.14780848761683,807480.1807298419,1908650.0567200817,406.0,F
4632,Si,36.0,57.01574310841974,921598.5095501369,3795666.2779027084,234.0,M
4633,Si,96.0,75.65254136611757,683412.2665916951,1637007.8640034937,546.0,F
4634,Si,27.0,58.926354160480074,612410.3497407008,3491990.9204843384,117.0,M
4635,Si,79.0,65.54476456142876,8043543.653919018,4158414.015428034,2684.0,F
4636,No,68.0,65.97760070486007,2832033.103906216,2044695.3187608577,1850.0,M
4637,Si,34.0,64.72989325719371,357588.75399970793,826366.7417095792,560.0,M
4638,No,55.0,62.96262145100462,1044262.0134964517,1338288.5985980772,925.0,M
4639,No,91.0,70.62862472784622,5100108.489164893,3771274.037038309,1752.0,F
4640,Si,44.0,60.148789920936935,314037.07288825803,1905127.1082119478,130.0,F
4641,Si,62.0,64.73550704058991,459212.67947575264,870663.4312910115,572.0,F
4642,No,26.0,64.7388010834597,523358.9221434876,2898643.0433384855,168.0,M
4643,No,57.0,62.9085496801047,2110742.7499808436,2058791.5936171366,1287.0,M
4644,No,73.0,66.58452928695215,1652920.741915167,1906726.8568186173,1045.0,F
4645,No,46.0,61.14295047944465,683545.9137074639,1771668.1601781314,392.0,F
4646,Si,44.0,62.372235181922534,858430.0537577299,1164286.3241020099,988.0,F
4647,No,73.0,65.8847531507158,4605721.277988921,3315227.684239492,1925.0,M
4648,Si,90.0,65.07510665334722,3373607.5544011686,3052228.741182451,1368.0,M
4649,Si,40.0,62.40724443232427,1740529.6319943583,2439023.473499082,858.0,F
4650,No,60.0,64.86549627957355,1147077.659983331,1843628.53141962,798.0,M
4651,No,76.0,68.2190320830368,5079756.384892719,4232236.719546693,1566.0,M
4652,Si,76.0,65.28936165756343,2474732.219334666,1924582.930837406,1740.0,F
4653,No,38.0,60.64666102096608,1002264.6996344718,1735170.9619891234,800.0,M
4654,Si,54.0,62.151050751108734,2864264.066675192,2946471.7649480295,1224.0,F
4655,No,27.0,53.033195768487424,220037.8432840037,2879433.51034031,63.0,M
4656,Si,48.0,60.88969352828785,1335850.2758546146,2302797.5979343695,810.0,M
4657,Si,21.0,63.0760310116712,438245.16373167344,4103841.082097323,120.0,M
4658,Si,69.0,65.95953872478098,886230.175975109,1710481.914171945,561.0,F
4659,Si,78.0,69.63752987913561,1655038.6135094243,805939.1265847362,2820.0,M
4660,No,76.0,68.44024808338112,6122767.682458886,4137282.4758854243,1914.0,M
4661,No,86.0,65.19259127083184,1942753.3558626424,1466600.4699588357,1768.0,F
4662,Si,29.0,52.32350640851923,233123.81373079907,1565992.870237594,132.0,F
4663,Si,94.0,73.79903095127969,8165336.570217367,3804591.6557789706,2964.0,M
4664,Si,76.0,65.30649277548864,5753772.9662669655,4087631.4495387906,1798.0,F
4665,Si,97.0,77.41356774559145,4740587.795116929,3435697.7547941366,1738.0,F
4666,No,31.0,63.36725694367101,941251.703502879,3258614.3302047895,234.0,F
4667,Si,78.0,66.74063945257612,1918814.715651749,2312842.5363562126,1140.0,M
4668,Si,25.0,52.03079045329524,567662.105564972,3385423.2583454656,217.0,M
4669,Si,45.0,64.96100686692743,687255.7678227731,3635700.659417905,243.0,F
4670,No,37.0,57.351679247178055,178045.79392362892,969094.0284465812,190.0,F
4671,Si,88.0,66.38793398769691,6121613.9860863,4169171.9743531696,2030.0,M
4672,No,92.0,69.95363959870889,4736696.192915325,2537319.1401210455,2442.0,F
4673,Si,69.0,65.9809429864458,681171.571135495,1590466.5691012582,459.0,M
4674,Si,35.0,64.98549020427976,269655.9341604929,2140488.5256546913,34.0,M
4675,Si,43.0,59.73751069775375,111165.15530913115,3036478.518115768,0.0,F
4676,No,35.0,58.58995699207229,230024.6735303803,1438260.082553932,187.0,F
4677,No,87.0,65.74487735011834,1435887.0301840203,3172396.5777544333,552.0,M
4678,Si,59.0,64.31588737551287,675396.8214310914,2828977.1142404424,328.0,F
4679,No,71.0,65.03150072750691,425537.40738736826,806592.4917502651,583.0,M
4680,No,25.0,58.25707311057883,722848.562076471,3213968.7479036422,224.0,M
4681,No,91.0,73.97826042879338,6204877.948725292,4252470.77363804,1971.0,M
4682,No,25.0,51.36709249012412,960321.0840968904,3496475.4724498866,189.0,M
4683,Si,40.0,55.06391054992821,1684170.7885781354,3226050.125836903,572.0,M
4684,Si,49.0,59.439857776130054,1319370.0479504922,2572075.6268396946,589.0,F
4685,Si,58.0,63.080576787191625,4849129.954078543,3463784.3291817466,1760.0,F
4686,Si,28.0,57.09812545893476,1054976.6973134987,3075014.495083703,350.0,M
4687,No,86.0,69.3855472836151,1436646.6775069803,1015017.816410763,1904.0,F
4688,Si,44.0,59.99288001525292,1526628.3060998223,2532983.757059007,754.0,F
4689,No,92.0,74.61885096886733,5088832.54282906,4143008.475211184,1554.0,F
4690,Si,22.0,59.143903390578444,77638.4567479209,2625235.2302645054,32.0,M
4691,No,94.0,74.99313992890924,5821925.678987685,3003963.0700122924,2660.0,F
4692,Si,42.0,59.447338517176505,607418.3482254568,850618.0490421852,936.0,M
4693,Si,71.0,67.16280274943671,1570451.6316535096,831111.9974162752,2491.0,F
4694,No,90.0,68.70716475374822,9273613.9386422,4117303.398364923,3024.0,M
4695,Si,38.0,58.573762650423525,408522.87709590705,1252814.4509335104,400.0,M
4696,Si,83.0,69.35871399037211,5696177.864922392,3157224.6295527397,2470.0,M
4697,Si,74.0,67.91195472090482,4289578.994682261,2737916.0222872207,2184.0,M
4698,No,93.0,66.24580147037187,1043604.2830094306,1283780.4096554169,1125.0,F
4699,Si,71.0,65.81473179387638,1639775.7420549921,1243152.2010552916,1643.0,F
4700,No,45.0,60.93361059724234,3138315.8066330836,3800260.0448393384,1107.0,M
4701,No,23.0,62.458577403480476,93462.04467426328,984998.1678685208,85.0,M
4702,Si,36.0,54.2005229548727,1375271.9436173618,2375981.1832255702,792.0,M
4703,No,57.0,64.00991081925835,594699.331353348,2914136.2337818616,156.0,M
4704,Si,55.0,62.36870979897991,78703.90986490119,1233274.3186472934,0.0,F
4705,No,58.0,64.41517040259106,4262029.989594949,3901747.537217669,1360.0,F
4706,Si,46.0,60.4145172596283,955928.7513253582,2806093.006330885,476.0,F
4707,Si,97.0,73.44797553378405,8841038.20521073,4059322.404763919,2923.0,M
4708,No,69.0,65.94544098424927,5431315.8243656065,4039296.971258047,1785.0,F
4709,Si,85.0,65.93989116375369,5920444.450283944,2608849.073482459,3082.0,F
4710,No,62.0,63.85516076397774,1854216.0489490563,2013121.7136048954,1188.0,F
4711,No,81.0,71.07830191996085,2740811.3498062906,1201165.9740306141,3087.0,M
4712,No,82.0,67.16508061843479,1942550.665253334,1981060.8145527102,1280.0,M
4713,Si,98.0,76.22629770659452,5525945.084127231,3350658.351711148,2160.0,M
4714,No,59.0,63.968624475401,1339779.74691783,868162.1584329143,2009.0,F
4715,Si,83.0,70.98800953685114,1899342.668721362,2456268.0466259187,975.0,F
4716,Si,58.0,62.404998344520735,1035049.4229286648,3259674.3266149275,360.0,F
4717,Si,46.0,58.094855529663285,466492.2071003998,1342319.7071206186,280.0,M
4718,No,49.0,63.065262311745485,671472.5481630389,1482430.1175743314,589.0,M
4719,No,80.0,65.98528458255628,1471599.1773327405,1760442.6144940485,1116.0,M
4720,Si,65.0,65.0,1379466.6068466937,2473256.9112564623,705.0,M
4721,Si,67.0,65.65270497684935,3565193.2858107127,2115609.8716577804,2205.0,F
4722,No,35.0,58.52623236887848,1198357.9924562133,2968533.468348792,442.0,F
4723,Si,72.0,65.45957680702689,2345805.880570137,3382707.3441029144,918.0,M
4724,Si,92.0,66.58498598166315,4795633.730294562,3016801.198656007,2072.0,M
4725,Si,73.0,65.54921099473512,706328.946941464,1181968.6868602848,660.0,F
4726,Si,86.0,69.71743051009257,5632235.726841623,3551719.67362059,2176.0,F
4727,Si,89.0,73.98916978808043,3416944.385788699,3111397.8610885134,1491.0,M
4728,No,89.0,72.90861282882224,1960689.1136788146,1156487.8879204188,2272.0,F
4729,No,58.0,64.54390505429032,3817722.581149905,3884810.0183464596,1320.0,F
4730,Si,47.0,61.86644723680406,66973.83227237331,2494724.820411921,0.0,F
4731,Si,67.0,65.00148604907062,1774112.773701675,2785947.6137400204,784.0,F
4732,No,78.0,68.51778826942032,2142730.5508483383,1458687.929523614,1980.0,M
4733,No,82.0,70.35208514976219,422715.75365785934,2512094.7466623113,128.0,M
4734,No,19.0,52.05841438675329,227112.86194854084,1566218.411167834,18.0,F
4735,Si,73.0,65.52286084678113,217554.41442531344,1316410.3721786842,165.0,M
4736,No,73.0,68.09130052954855,917017.4227711442,3851744.470910438,330.0,M
4737,Si,96.0,74.85158697369225,926657.0697385813,1739092.4742753576,702.0,M
4738,No,86.0,66.35407203886832,3244339.063725622,3305079.682652227,1360.0,F
4739,No,35.0,57.38160774363023,1747196.9180791953,3056492.3260391583,612.0,F
4740,Si,69.0,66.06152608093946,654181.7760580385,3677562.1522815777,204.0,F
4741,Si,27.0,64.00346543216844,153060.65328530475,1234505.3359269355,27.0,M
4742,Si,53.0,61.64106514349605,1014943.0059621427,1723418.0103076478,735.0,F
4743,Si,58.0,62.4598475476935,2660611.9550218694,4174986.266661943,760.0,M
4744,No,20.0,63.33831806630852,366219.0932880325,1984592.0100615371,68.0,M
4745,Si,60.0,63.59215577987395,1377258.4645514518,3136586.7578601423,546.0,M
4746,Si,72.0,67.0165395420632,918380.9513240533,2830175.3354543494,270.0,F
4747,Si,27.0,50.58026322450922,745691.5315053386,2615755.6578781926,243.0,F
4748,Si,58.0,64.72888316765935,1895896.5454576118,3878687.1904592165,520.0,M
4749,Si,30.0,55.74815823023643,1215552.7062868227,2354026.1839251015,552.0,M
4750,No,87.0,66.51160228186964,165280.2319263856,1834655.036454355,69.0,M
4751,No,32.0,52.496358546849685,1522027.677821887,4299607.328601843,392.0,F
4752,No,42.0,62.08461223104685,622817.3888014922,1158358.1474792904,648.0,F
4753,Si,22.0,52.642352710446715,475011.3917824663,2722454.046375848,116.0,F
4754,No,34.0,62.55119758456166,1026663.7496475416,2510661.3794084266,464.0,F
4755,No,95.0,69.26381834273468,861649.4268023404,2426298.1420798497,462.0,M
4756,Si,75.0,65.65885871890086,1158097.4830223734,2442892.7580580898,513.0,F
4757,No,64.0,64.81326295345112,2019718.3543211368,1447367.5715649575,1840.0,F
4758,No,74.0,66.33174635512205,3183681.591797781,1797405.983005818,2464.0,F
4759,Si,38.0,64.72742713858487,629406.3600324825,2887051.0188886314,200.0,F
4760,Si,67.0,65.03500186357708,1775981.7705079904,1394703.254874364,1666.0,M
4761,No,61.0,64.13291889333718,2553587.8258545697,1896960.033358789,1763.0,F
4762,No,51.0,63.05407223396085,1207518.8497030796,4203435.7367644925,363.0,F
4763,Si,56.0,61.73637327973849,2167093.535302674,1979246.0615270394,1444.0,M
4764,No,50.0,61.523280514704794,1623720.3860207384,4191686.3348751073,416.0,M
4765,No,25.0,52.34110433383779,534053.5792737748,3213407.1929035275,154.0,F
4766,No,46.0,60.171154187821024,583891.0327788849,1422413.1221807457,560.0,F
4767,Si,40.0,62.18002229262781,870999.9596376041,1400895.1235362967,858.0,F
4768,No,84.0,69.52567192349555,5059829.119210812,3143955.8343862044,2046.0,M
4769,No,40.0,55.35868542629828,491459.44545404194,3384741.5622037807,88.0,M
4770,Si,24.0,61.34673402155723,945686.4970330541,3992071.775902989,246.0,M
4771,No,58.0,62.88625390957037,1715134.8604798352,1581686.734332291,1360.0,F
4772,No,81.0,66.11891199091656,1030851.8238722861,2767048.273574723,441.0,M
4773,No,71.0,67.1400804951291,1089203.893388799,3054732.929698037,371.0,F
4774,No,59.0,64.18768490792333,165942.67142186727,801223.6431861639,164.0,F
4775,Si,23.0,58.6767096431241,51913.08230968594,829490.2838083204,15.0,F
4776,Si,46.0,57.485836099998906,1250860.710206513,1685567.35827732,952.0,F
4777,No,78.0,67.57837200585726,8383501.268557334,4206986.037929179,2700.0,M
4778,Si,90.0,72.74963450999762,1752134.4125585635,2314346.612961544,1008.0,M
4779,No,57.0,64.14382399776379,979031.8688266065,3996166.110965927,195.0,M
4780,Si,94.0,76.20616802228294,3641273.624305468,1904648.6686057209,2508.0,F
4781,Si,75.0,68.40694934513446,2320663.5063215317,2464467.476779635,1140.0,F
4782,No,20.0,51.707550074684846,768819.8024107306,4205365.685453539,88.0,M
4783,No,90.0,65.65970545615707,3696129.3253652668,3226323.3808966056,1440.0,M
4784,No,38.0,57.927257306438776,1155081.2338410083,1604687.853632553,940.0,M
4785,Si,63.0,64.47138912084733,2139986.328937502,3983393.426937564,630.0,M
4786,No,50.0,62.69426467673789,1349074.372304304,1420816.133105966,1312.0,F
4787,Si,64.0,64.6341203195597,1311176.3993879128,2436887.6486083404,736.0,M
4788,Si,97.0,73.20684530692802,1092470.7543834762,828870.412947105,1659.0,F
4789,No,19.0,50.63462744408435,386213.3436949902,3994180.55949388,44.0,F
4790,Si,50.0,64.95231803963324,1893767.6521143564,3057055.6042667953,768.0,F
4791,No,34.0,64.40334104701311,1846581.7384668945,3512737.61084814,560.0,M
4792,Si,50.0,61.832414528598655,1068335.7065003398,1553220.2669970451,960.0,F
4793,Si,42.0,62.352696299769654,262179.267433717,3965036.4625997716,72.0,F
4794,Si,82.0,69.69134225487848,1946846.533901361,2466419.6557347877,960.0,M
4795,No,76.0,65.04584591087045,4681807.775511871,3581251.2356184027,1740.0,F
4796,No,86.0,69.62078378796,8342967.943080418,4139225.8483642507,2720.0,M
4797,No,82.0,70.10913572617588,985644.3528133525,1644677.8999275789,832.0,F
4798,No,24.0,56.652693818150745,764545.403961631,3640203.462435169,102.0,M
4799,Si,27.0,57.33552535195313,284383.85907030414,2581279.5945195835,126.0,M
4800,Si,34.0,53.675316417552054,453356.22761304426,1141985.3174517977,432.0,M
4801,No,82.0,65.35016546570729,3243570.8547985493,2041610.2317876713,2176.0,F
4802,No,22.0,48.99364337520233,226699.36452603262,2513995.37988731,108.0,M
4803,No,48.0,64.72643204690449,1080144.0557168336,1167869.7160896691,1110.0,M
4804,No,57.0,62.468695738902255,1757053.9396649692,1944986.1540334637,1092.0,F
4805,No,67.0,65.79057200509715,5761108.959758103,4015553.073649212,1813.0,M
4806,No,44.0,64.64461526658857,1475404.9878423116,1583076.1597219433,1274.0,F
4807,No,70.0,66.22135562464847,254007.60704786427,1298987.7708875572,208.0,F
4808,Si,62.0,64.45525399641137,4053822.3933525397,3474169.41071513,1628.0,M
4809,No,96.0,76.89072359081635,941110.1593440012,1466381.623065941,780.0,M
4810,No,48.0,58.69184040409404,152162.15938572568,1524318.5867560157,120.0,M
4811,No,75.0,67.01735442547408,1693476.8144020913,2250587.6561927986,855.0,M
4812,No,62.0,64.98831422326151,1365527.6737034183,2684651.02675721,660.0,M
4813,No,23.0,53.57313856036866,479626.33099230175,2123006.949816256,180.0,F
4814,Si,88.0,73.83313476883431,2096644.0623964663,2152461.2514368035,1330.0,M
4815,No,78.0,66.06609510567509,1688381.4989582987,992453.2896784209,2280.0,M
4816,No,62.0,64.07464256948346,2884337.6233925857,3583892.451535686,924.0,M
4817,Si,56.0,62.401169582549116,405999.4218990893,1982035.2751854905,266.0,F
4818,Si,92.0,70.70735175162926,877890.1856392818,1189494.5305819158,888.0,F
4819,Si,95.0,71.22646961690748,933180.1505301562,1208318.9209952194,924.0,F
4820,No,87.0,65.4176575734404,1462584.7424549107,2895520.150655596,621.0,M
4821,Si,66.0,65.0361457079602,231571.36372112547,1475077.0807847732,192.0,F
4822,Si,27.0,50.891704724632234,640734.9504565515,2741499.0271519357,180.0,F
4823,No,35.0,58.670708712743334,368905.3311833529,3754401.675150781,34.0,M
4824,Si,95.0,75.45714378969706,943135.075177315,4278517.221072922,154.0,M
4825,Si,65.0,65.0,474779.86526669294,1569803.5830331137,235.0,F
4826,No,26.0,52.132096682121755,761728.3767557801,2875509.6978894994,368.0,F
4827,No,59.0,63.154661939528054,2784702.659451339,2062960.7202301568,1886.0,M
4828,Si,35.0,55.145854397568456,812156.3585679003,2341884.0885025975,340.0,M
4829,Si,95.0,72.0728498751375,680955.5832848324,3324659.8893857733,77.0,F
4830,Si,74.0,65.35941564052925,1693417.9718261783,3414996.330408634,616.0,M
4831,Si,18.0,58.65212574422102,237342.51623670908,3057436.3625279213,0.0,F
4832,Si,48.0,60.30185817071267,611413.468553509,1237654.2052745023,690.0,F
4833,Si,94.0,67.05644995790047,1562836.4756109808,1348400.4122789642,1520.0,M
4834,Si,67.0,65.09334419667393,1521138.0131125213,2929415.4141153544,637.0,M
4835,No,55.0,61.06812337029467,3700566.392469379,2846755.8135697367,1739.0,F
4836,No,53.0,60.88135098163846,303946.30808090366,2664674.167191917,0.0,F
4837,Si,30.0,57.01244022401787,1217336.9409762248,3050079.4885977143,516.0,M
4838,No,31.0,56.59261482466612,1210631.3098521351,4261806.2748958515,234.0,F
4839,Si,59.0,63.44978581513642,3690947.2510942845,3157443.7654425334,1476.0,M
4840,No,69.0,65.28791093125125,3106980.887816652,3818076.333891624,1071.0,M
4841,Si,47.0,61.87517145829089,2343382.575030161,2414962.9855702603,1305.0,F
4842,No,85.0,66.41612261803672,5182152.0102950735,2623460.7789440043,2680.0,M
4843,No,96.0,67.13637808523313,3204253.0968019646,3213085.9912698832,1248.0,F
4844,Si,37.0,63.30174483470651,354823.2867279457,1118376.7846365478,342.0,F
4845,Si,36.0,56.59236678559023,922569.4478353164,2721937.4403571323,360.0,M
4846,Si,55.0,61.17544040720468,2905662.0712294746,2774989.470470852,1443.0,F
4847,No,44.0,58.22826091571152,268027.43528155854,1909626.5960386465,78.0,M
4848,No,67.0,65.2092241247613,4455021.026230637,4267554.328110915,1323.0,M
4849,Si,61.0,63.94538608487054,3461031.9672600073,3036729.151059687,1505.0,M
4850,No,39.0,58.32654138353806,2997913.7294668816,3924409.232198958,924.0,F
4851,Si,23.0,48.82573142796551,371421.0227603582,1416708.9832047438,225.0,F
4852,No,38.0,55.3337052631897,669520.2069439946,1875037.0687457356,440.0,M
4853,No,69.0,66.06121026629292,2240721.2655336526,2281071.1981832413,1275.0,F
4854,No,64.0,64.69651863408642,1695691.9925253927,4249970.738948969,368.0,M
4855,Si,52.0,62.71309333667839,835167.3165578771,1785421.6349316756,476.0,M
4856,Si,55.0,64.69115564911004,82572.6801517996,1016785.4068469196,111.0,F
4857,No,78.0,66.54931019718028,4493958.63913823,3570798.0513033425,1620.0,M
4858,Si,23.0,51.153068522870456,167870.95036945314,1508061.59089742,140.0,M
4859,No,95.0,71.69139719797113,6537977.759327762,4027293.1781479293,2156.0,M
4860,Si,92.0,67.89088685034368,5967974.518624583,2418340.9780568145,3330.0,M
4861,No,47.0,59.601743378477245,1598704.107188271,1603789.071249635,1247.0,F
4862,No,82.0,71.18536568547208,5722472.430590517,3149043.152095414,2368.0,M
4863,No,59.0,62.79036027003861,979758.9848805163,876497.8673505378,1517.0,F
4864,No,19.0,58.96941711171927,197377.8948314445,1547115.995942967,48.0,M
4865,No,97.0,69.28099959556307,4256512.063232359,2726820.972564131,2133.0,F
4866,No,54.0,63.311751725316135,1377459.117114797,2371839.5941527183,756.0,F
4867,Si,96.0,74.99045868641763,5177111.63699512,2692671.7213169737,2652.0,M
4868,No,61.0,64.70429510622316,1640622.9504256593,2700748.548064322,817.0,M
